game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,high_danger_unblocked,high_danger_within_four,event_successful,x_coord,y_coord,distance_to_attacking_net,event_type,player_name_2,x_coord_2,y_coord_2,distance_to_net_attacking_net_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,164,5 on 4,0,1,Alex Carpenter,Play,,0,t,7,74,31.75295262,Indirect,Kelly Pannek,53,83,58.34595102,,,,1036,Ashton Bell,Defense,16.8845484,40.36325141,Blayre Turnbull,Center,25.80580431,45.317675,Marie-Philip Poulin,Center,32.00693044,52.24151868,Ann-Renee Desbiens,Goalie,12.98039018,42.18985952,Jocelyne Larocque,Defense,18.0304368,52.54361794,Alex Carpenter,Left Wing,4.115073629,60.98344854,Abby Roque,Center,16.17815463,25.54095233,Amanda Kessel,Center,16.55846813,47.2173353,,,,,,,,,Marie-Philip Poulin,Center,40.51445795,53.20992905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,162,5 on 4,0,1,Kelly Pannek,Play,,0,t,54,82,58.38878317,Indirect,Abby Roque,37,10,41.62030754,,,,1038,Blayre Turnbull,Center,32.7580315,44.45364242,Jocelyne Larocque,Defense,22.92577914,57.39343121,Marie-Philip Poulin,Center,53.70602367,62.39746081,,,,,,,,,Amanda Kessel,Center,26.35813515,45.60457586,Alex Carpenter,Left Wing,10.18950305,69.04954895,Lee Stecklein,Defense,67.83487976,36.66956901,Kelly Pannek,Center,57.97863526,73.72938793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,158,5 on 4,0,1,Abby Roque,Play,,0,t,29,19,29.60152023,Direct,Amanda Kessel,6,27,16.28649747,,,,1042,Blayre Turnbull,Center,42.5194194,23.74906881,Jocelyne Larocque,Defense,24.47518141,39.93907561,Marie-Philip Poulin,Center,37.20406846,40.75597947,Ashton Bell,Defense,28.63038347,29.08453754,Ann-Renee Desbiens,Goalie,15.79707584,38.6041,Amanda Kessel,Center,13.15528287,31.3642059,Alex Carpenter,Left Wing,37.87970851,36.00514681,Abby Roque,Center,34.37181425,16.86302573,Kelly Pannek,Center,34.03795098,60.10869242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,157,5 on 4,0,1,Amanda Kessel,Play,,0,t,13,19,23.58495283,Direct,Cayla Barnes,67,18,61.12487219,,,,1043,Blayre Turnbull,Center,38.24179417,26.19115239,Jocelyne Larocque,Defense,23.40749638,43.8425021,Marie-Philip Poulin,Center,32.03131078,37.2733652,Ashton Bell,Defense,26.16378726,32.08761843,Ann-Renee Desbiens,Goalie,17.17890079,39.07112099,Amanda Kessel,Center,9.937331003,30.05113909,Alex Carpenter,Left Wing,39.05142281,31.88087681,Abby Roque,Center,29.361043,25.04980057,Kelly Pannek,Center,27.63120398,55.82058341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,154,5 on 4,0,1,Cayla Barnes,Play,,0,t,67,32,56.97587209,Direct,Amanda Kessel,42,11,44.19558802,,,,1046,Blayre Turnbull,Center,50.78021689,32.55621491,Jocelyne Larocque,Defense,18.41008179,45.69387201,Ashton Bell,Defense,21.52811969,35.48017384,Ann-Renee Desbiens,Goalie,14.57878218,39.66118171,Marie-Philip Poulin,Center,29.99502363,38.23315363,Abby Roque,Center,9.63847994,36.9777374,Cayla Barnes,Defense,69.59936602,27.019075,Alex Carpenter,Left Wing,27.35325215,35.03175266,Kelly Pannek,Center,30.02462557,64.72921811,Amanda Kessel,Center,32.11923829,12.67681278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,151,5 on 4,0,1,Amanda Kessel,Play,,0,t,65,22,57.76028047,Direct,Cayla Barnes,72,40,61.05120801,,,,1049,Blayre Turnbull,Center,40.61416541,39.92786115,Jocelyne Larocque,Defense,22.92969729,47.74601216,Ann-Renee Desbiens,Goalie,15.04999989,40.25380964,Marie-Philip Poulin,Center,49.07881978,28.21556122,Ashton Bell,Defense,25.36080117,33.12664544,Abby Roque,Center,13.14912951,32.90605642,Alex Carpenter,Left Wing,21.07627396,36.47427428,Kelly Pannek,Center,33.20353267,64.10989958,Amanda Kessel,Center,56.52095559,21.10524293,Cayla Barnes,Defense,74.36373285,42.79171917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,150,5 on 4,0,1,Cayla Barnes,Shot,0,0,f,68,41,57.01973343,Snapshot,,,,,Blocked,t,f,1050,Blayre Turnbull,Center,37.21875084,41.71660071,Jocelyne Larocque,Defense,21.7604017,47.67518948,Ann-Renee Desbiens,Goalie,15.11338869,41.1755338,Marie-Philip Poulin,Center,61.53136585,32.84962419,Ashton Bell,Defense,22.15365322,34.45199024,Alex Carpenter,Left Wing,19.93546706,39.26183114,Kelly Pannek,Center,35.55114008,66.15101048,Amanda Kessel,Center,66.70686142,19.69801718,Cayla Barnes,Defense,72.65819587,42.08232138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,143,5 on 4,0,1,Maddie Rooney,Puck Recovery,,0,t,197,52,186.2424495,,,,,,,,,1057,,,,,,,,,,,,,,,,,,,,,Cayla Barnes,Defense,149.1279345,54.86070394,Maddie Rooney,Goalie,194.3469189,47.02769435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,141,5 on 4,0,1,Maddie Rooney,Play,,0,t,196,52,185.2437583,Indirect,Cayla Barnes,196,52,185.2437583,,,,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,137,5 on 4,0,1,Cayla Barnes,Play,,0,t,175,46,164.0373433,Direct,Hannah Brandt,148,81,142.3068867,,,,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,135,5 on 4,0,1,Hannah Brandt,Play,,0,t,120,79,114.9489017,Direct,Hilary Knight,91,60,81.89169677,,,,1065,Jillian Saulnier,Center,127.6927187,53.57872417,Sarah Nurse,Center,117.9099351,55.46576234,,,,,,,,,,,,,Hannah Brandt,Center,129.557268,70.76563088,Cayla Barnes,Defense,162.8184615,54.54795384,Hilary Knight,Center,109.4289596,43.34696446,Savannah Harmon,Defense,120.0008414,15.51363323,Amanda Kessel,Center,100.3723337,52.50235703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,134,4 on 5,1,0,Hilary Knight,Zone Entry,,0,t,74,60,65.38539592,Carried,Mich Zandee-Hart,,,,,,,1066,Jillian Saulnier,Center,109.1084655,58.61665342,Sarah Nurse,Center,107.9424044,66.03816651,Mich Zandee-Hart,Defense,75.19634305,54.47281027,Erin Ambrose,Defense,77.83977484,31.56179214,,,,,Hannah Brandt,Center,113.4909854,66.54324478,Hilary Knight,Center,97.03877478,52.96896639,Amanda Kessel,Center,96.99650635,39.02039322,Savannah Harmon,Defense,100.2819593,19.26185689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,133,5 on 4,0,1,Hilary Knight,Shot,0,0,f,53,64,47.18315377,Snapshot,,,,,Missed,f,f,1067,Jillian Saulnier,Center,87.04526362,54.69459641,Sarah Nurse,Center,94.14336538,65.64412058,Erin Ambrose,Defense,64.74838601,33.96662227,Mich Zandee-Hart,Defense,62.65489404,53.19787508,,,,,Hilary Knight,Center,76.66472095,54.34021832,Amanda Kessel,Center,78.53671642,35.5037822,Savannah Harmon,Defense,77.8617549,20.89486814,Hannah Brandt,Center,104.2757639,63.03200528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,130,5 on 4,0,1,Savannah Harmon,Puck Recovery,,0,t,49,3,54.81103903,,,,,,,,,1070,Erin Ambrose,Defense,24.05089662,23.06453299,Mich Zandee-Hart,Defense,18.9497487,48.31522836,Jillian Saulnier,Center,29.29385106,36.89638567,Ann-Renee Desbiens,Goalie,12.44057825,41.45757282,Sarah Nurse,Center,50.93489929,27.06467216,Hilary Knight,Center,17.63882343,38.61441837,Amanda Kessel,Center,13.53272857,27.99232755,Savannah Harmon,Defense,49.56803619,14.41842967,Hannah Brandt,Center,65.00223483,14.12763117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,130,5 on 4,0,1,Savannah Harmon,Play,,0,t,49,3,54.81103903,Indirect,Hilary Knight,4,18,25.48038461,,,,1070,Erin Ambrose,Defense,24.05089662,23.06453299,Mich Zandee-Hart,Defense,18.9497487,48.31522836,Jillian Saulnier,Center,29.29385106,36.89638567,Ann-Renee Desbiens,Goalie,12.44057825,41.45757282,Sarah Nurse,Center,50.93489929,27.06467216,Hilary Knight,Center,17.63882343,38.61441837,Amanda Kessel,Center,13.53272857,27.99232755,Savannah Harmon,Defense,49.56803619,14.41842967,Hannah Brandt,Center,65.00223483,14.12763117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,125,5 on 4,0,1,Hilary Knight,Play,,0,t,41,7,46.47848965,Direct,Savannah Harmon,71,33,60.74742793,,,,1075,Mich Zandee-Hart,Defense,22.54764153,37.95677916,Jillian Saulnier,Center,35.04018134,32.582108,Ann-Renee Desbiens,Goalie,13.77666731,38.92095841,Sarah Nurse,Center,47.9294932,29.88574311,Erin Ambrose,Defense,26.04151238,26.75402576,Hilary Knight,Center,31.2911088,10.65858977,Hannah Brandt,Center,16.36383195,34.1096972,Amanda Kessel,Center,30.72333258,39.22198184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,123,5 on 4,0,1,Savannah Harmon,Play,,0,t,69,42,58.00215513,Direct,Hilary Knight,65,15,60.5990924,,,,1077,Mich Zandee-Hart,Defense,22.53298353,39.43743574,Jillian Saulnier,Center,34.70242419,37.04455875,Ann-Renee Desbiens,Goalie,13.85412056,40.51959099,Sarah Nurse,Center,49.59741846,36.46888565,Erin Ambrose,Defense,23.33289289,32.9506535,Hilary Knight,Center,54.6731808,11.78699053,Hannah Brandt,Center,16.53848016,40.72566088,Amanda Kessel,Center,26.42481938,38.89712645,Megan Keller,Defense,47.28465653,58.84577328,Savannah Harmon,Defense,69.0469069,37.72055762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,119,5 on 4,0,1,Hannah Brandt,Puck Recovery,,0,t,6,14,28.93527259,,,,,,,,,1081,Mich Zandee-Hart,Defense,19.72834738,36.81684812,Jillian Saulnier,Center,42.91940914,32.7456445,Sarah Nurse,Center,36.46145522,17.17837327,Ann-Renee Desbiens,Goalie,14.45442867,39.21484001,Erin Ambrose,Defense,20.32965136,22.39948579,Hannah Brandt,Center,12.73088751,19.57165705,Amanda Kessel,Center,41.54246686,29.75342592,Megan Keller,Defense,35.90495653,49.28589632,Hilary Knight,Center,34.48436953,13.9057512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,119,5 on 4,0,1,Hannah Brandt,Play,,0,f,8,11,31.64253466,Indirect,Megan Keller,63,28,,,,,1081,Mich Zandee-Hart,Defense,19.72834738,36.81684812,Jillian Saulnier,Center,42.91940914,32.7456445,Sarah Nurse,Center,36.46145522,17.17837327,Ann-Renee Desbiens,Goalie,14.45442867,39.21484001,Erin Ambrose,Defense,20.32965136,22.39948579,Hannah Brandt,Center,12.73088751,19.57165705,Amanda Kessel,Center,41.54246686,29.75342592,Megan Keller,Defense,35.90495653,49.28589632,Hilary Knight,Center,34.48436953,13.9057512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,112,5 on 4,0,1,Megan Keller,Puck Recovery,,0,t,191,11,182.7354645,,,,,,,,,1088,,,,,,,,,,,,,,,,,,,,,Maddie Rooney,Goalie,188.1569747,37.79569945,Megan Keller,Defense,172.979908,11.87965981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,107,5 on 4,0,1,Megan Keller,Play,,0,t,156,50,145.193836,Direct,Hannah Brandt,117,83,113.4735652,,,,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,101,5 on 4,0,1,Maddie Rooney,Puck Recovery,,0,t,195,43,184.0006793,,,,,,,,,1099,Jamie Lee Rattray,Left Wing,154.3457792,56.67694805,,,,,,,,,,,,,,,,,Megan Keller,Defense,164.0349462,72.00403226,Savannah Harmon,Defense,149.4530752,20.28049203,Maddie Rooney,Goalie,195.1645833,43.74375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,101,5 on 4,0,1,Maddie Rooney,Play,,0,t,195,41,184.006114,Direct,Savannah Harmon,176,16,167.1144817,,,,1099,Jamie Lee Rattray,Left Wing,154.3457792,56.67694805,,,,,,,,,,,,,,,,,Megan Keller,Defense,164.0349462,72.00403226,Savannah Harmon,Defense,149.4530752,20.28049203,Maddie Rooney,Goalie,195.1645833,43.74375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,100,5 on 4,0,1,Savannah Harmon,Play,,0,t,176,16,167.1144817,Indirect,Megan Keller,196,44,185.006081,,,,1100,Jamie Lee Rattray,Left Wing,171.9409091,45.53977273,,,,,,,,,,,,,,,,,Megan Keller,Defense,183.7365708,66.10610098,Savannah Harmon,Defense,169.4087838,14.15540541,Maddie Rooney,Goalie,194.9605856,43.44594595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,96,5 on 4,0,1,Megan Keller,Play,,0,t,192,57,181.5798722,Direct,Hannah Brandt,165,77,157.817141,,,,1104,Jamie Lee Rattray,Left Wing,188.5803571,35.04464286,,,,,,,,,,,,,,,,,Megan Keller,Defense,197.6019737,48.80921053,Maddie Rooney,Goalie,187.75,44.72844828,Hannah Brandt,Center,180.1875,71.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,184,5 on 4,1,0,Anni Keisala,Puck Recovery,,0,t,17,16,174.0294515,,,,,,,,,1016,Jocelyne Larocque,Defense,136.4342151,64.31680955,Blayre Turnbull,Center,137.782877,70.93003882,,,,,,,,,,,,,Alex Carpenter,Left Wing,157.280069,55.6995317,Cayla Barnes,Defense,168.8206461,60.99112689,Amanda Kessel,Center,129.9803287,53.74822608,Abby Roque,Center,117.6571434,58.2137019,Kelly Pannek,Center,137.6242962,68.31640621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,184,5 on 4,1,0,Anni Keisala,Play,,0,t,18,17,172.8908615,Direct,Nelli Laitinen,35,57,154.6811236,,,,1016,Jocelyne Larocque,Defense,136.4342151,64.31680955,Blayre Turnbull,Center,137.782877,70.93003882,,,,,,,,,,,,,Alex Carpenter,Left Wing,157.280069,55.6995317,Cayla Barnes,Defense,168.8206461,60.99112689,Amanda Kessel,Center,129.9803287,53.74822608,Abby Roque,Center,117.6571434,58.2137019,Kelly Pannek,Center,137.6242962,68.31640621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,181,5 on 4,1,0,Nelli Laitinen,Play,,0,t,55,72,137.2087825,Direct,Minnamari Tuominen,49,48,140.1079941,,,,1019,Blayre Turnbull,Center,86.5885878,59.24471656,Jocelyne Larocque,Defense,84.91523833,49.88808048,Marie-Philip Poulin,Center,61.71823667,53.96229417,Ashton Bell,Defense,55.08239654,42.32567779,,,,,Abby Roque,Center,67.5570401,50.21756475,Amanda Kessel,Center,78.91252212,33.49798701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,178,5 on 4,1,0,Minnamari Tuominen,Play,,0,t,63,50,126.2230169,Direct,Viivi Vainikka,123,46,66.09273788,,,,1022,Blayre Turnbull,Center,43.06798468,28.85552755,Jocelyne Larocque,Defense,31.53346957,36.16489357,Marie-Philip Poulin,Center,26.18695518,34.88145241,Ashton Bell,Defense,28.73568547,24.37722517,Ann-Renee Desbiens,Goalie,15.22672049,40.42829651,Abby Roque,Center,19.86082934,34.07466376,Amanda Kessel,Center,28.8687544,14.24353366,Alex Carpenter,Left Wing,47.03173744,26.12942581,Kelly Pannek,Center,37.89776918,55.68667849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,177,4 on 5,0,1,Viivi Vainikka,Zone Entry,,0,t,124,47,65.15558303,Carried,Anna Savonina,,,,,,,1023,Blayre Turnbull,Center,51.65402009,17.66175951,Jocelyne Larocque,Defense,27.73417989,39.39414839,Marie-Philip Poulin,Center,28.79856094,31.53661193,Ashton Bell,Defense,22.88776032,22.91810122,Ann-Renee Desbiens,Goalie,13.23586359,39.35450452,Abby Roque,Center,15.20848948,31.80526767,Amanda Kessel,Center,31.88247701,10.8133948,Alex Carpenter,Left Wing,54.41344811,15.08592993,Kelly Pannek,Center,44.61600154,46.77999583,Cayla Barnes,Defense,78.21936516,17.33820331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,173,5 on 4,1,0,Viivi Vainikka,Play,,0,t,190,71,28.51753846,Direct,Nelli Laitinen,166,80,43.99147645,,,,1027,Jocelyne Larocque,Defense,24.93827894,39.93567021,Marie-Philip Poulin,Center,41.64423821,41.29175765,Ashton Bell,Defense,37.14290895,27.88942536,Blayre Turnbull,Center,59.3329993,27.73584831,Ann-Renee Desbiens,Goalie,12.44635983,38.55045866,Amanda Kessel,Center,63.30941503,17.750338,Kelly Pannek,Center,52.70656988,62.64376084,Alex Carpenter,Left Wing,47.28878842,26.85402914,Cayla Barnes,Defense,81.40803713,36.74286236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,171,5 on 4,1,0,Nelli Laitinen,Play,,0,t,162,77,43.8092456,Direct,Minnamari Tuominen,132,47,57.17735566,,,,1029,Jocelyne Larocque,Defense,22.48368752,44.59563262,Marie-Philip Poulin,Center,33.06136985,33.81337296,Ashton Bell,Defense,27.47289524,28.28738797,Blayre Turnbull,Center,39.27595087,13.0476892,Ann-Renee Desbiens,Goalie,14.1252998,39.04116804,Amanda Kessel,Center,35.7725631,12.16203275,Kelly Pannek,Center,32.0091311,62.19968078,Alex Carpenter,Left Wing,37.54024543,29.50227728,Abby Roque,Center,10.2225161,17.16879917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,171,5 on 4,1,0,Minnamari Tuominen,Shot,0,0,f,132,47,57.17735566,Slapshot,,,,,Missed,t,t,1029,Jocelyne Larocque,Defense,22.48368752,44.59563262,Marie-Philip Poulin,Center,33.06136985,33.81337296,Ashton Bell,Defense,27.47289524,28.28738797,Blayre Turnbull,Center,39.27595087,13.0476892,Ann-Renee Desbiens,Goalie,14.1252998,39.04116804,Amanda Kessel,Center,35.7725631,12.16203275,Kelly Pannek,Center,32.0091311,62.19968078,Alex Carpenter,Left Wing,37.54024543,29.50227728,Abby Roque,Center,10.2225161,17.16879917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,166,5 on 4,1,0,Minnamari Tuominen,Puck Recovery,,0,t,129,2,72.38957107,,,,,,,,,1034,Jocelyne Larocque,Defense,34.95528202,53.29797899,Ashton Bell,Defense,22.01701813,42.05681346,Blayre Turnbull,Center,32.04818228,43.7402072,Marie-Philip Poulin,Center,37.7964451,46.24712733,Ann-Renee Desbiens,Goalie,17.22437504,43.23930383,Kelly Pannek,Center,46.08236279,55.56300932,Alex Carpenter,Left Wing,22.07495232,48.27821295,Abby Roque,Center,32.28025606,26.47466807,Amanda Kessel,Center,18.7143324,45.95094607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,164,5 on 4,1,0,Minnamari Tuominen,Play,,0,t,131,7,68.00183821,Direct,Nelli Laitinen,137,62,55.53602434,,,,1036,Ashton Bell,Defense,16.8845484,40.36325141,Blayre Turnbull,Center,25.80580431,45.317675,Marie-Philip Poulin,Center,32.00693044,52.24151868,Ann-Renee Desbiens,Goalie,12.98039018,42.18985952,Jocelyne Larocque,Defense,18.0304368,52.54361794,Alex Carpenter,Left Wing,4.115073629,60.98344854,Abby Roque,Center,16.17815463,25.54095233,Amanda Kessel,Center,16.55846813,47.2173353,,,,,,,,,Marie-Philip Poulin,Center,40.51445795,53.20992905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,162,5 on 4,1,0,Nelli Laitinen,Shot,0,1,f,145,62,48.127435,Wristshot,,,,,Missed,t,f,1038,Blayre Turnbull,Center,32.7580315,44.45364242,Jocelyne Larocque,Defense,22.92577914,57.39343121,Marie-Philip Poulin,Center,53.70602367,62.39746081,,,,,,,,,Amanda Kessel,Center,26.35813515,45.60457586,Alex Carpenter,Left Wing,10.18950305,69.04954895,Lee Stecklein,Defense,67.83487976,36.66956901,Kelly Pannek,Center,57.97863526,73.72938793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,162,5 on 4,1,0,Viivi Vainikka,Shot,1,1,f,180,46,9.656603958,Deflection,,,,,On Net,f,f,1038,Blayre Turnbull,Center,32.7580315,44.45364242,Jocelyne Larocque,Defense,22.92577914,57.39343121,Marie-Philip Poulin,Center,53.70602367,62.39746081,,,,,,,,,Amanda Kessel,Center,26.35813515,45.60457586,Alex Carpenter,Left Wing,10.18950305,69.04954895,Lee Stecklein,Defense,67.83487976,36.66956901,Kelly Pannek,Center,57.97863526,73.72938793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,159,5 on 4,1,0,Ronja Savolainen,Puck Recovery,,0,t,158,36,31.67412193,,,,,,,,,1041,Blayre Turnbull,Center,47.39185736,27.88062053,Jocelyne Larocque,Defense,23.00051537,44.96822002,Marie-Philip Poulin,Center,40.57239243,52.40433246,Ashton Bell,Defense,28.6092469,27.15609381,Ann-Renee Desbiens,Goalie,14.62745831,39.76936579,Amanda Kessel,Center,22.09375534,34.46730384,Alex Carpenter,Left Wing,33.24438137,46.62826439,Abby Roque,Center,39.39933511,10.10470743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Finland,Olympic (Women) - Olympic Athletes from Russia,home,1,159,5 on 4,1,0,Ronja Savolainen,Play,,0,t,158,36,31.67412193,Indirect,Elisa Holopainen,135,4,66.31930337,,,,1041,Blayre Turnbull,Center,47.39185736,27.88062053,Jocelyne Larocque,Defense,23.00051537,44.96822002,Marie-Philip Poulin,Center,40.57239243,52.40433246,Ashton Bell,Defense,28.6092469,27.15609381,Ann-Renee Desbiens,Goalie,14.62745831,39.76936579,Amanda Kessel,Center,22.09375534,34.46730384,Alex Carpenter,Left Wing,33.24438137,46.62826439,Abby Roque,Center,39.39933511,10.10470743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
