game_date,season_year,team_name,opp_team_name,venue,period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,game_seconds,away_player_1,away_position_1,away_x_1,away_y_1,away_player_2,away_position_2,away_x_2,away_y_2,away_player_3,away_position_3,away_x_3,away_y_3,away_player_4,away_position_4,away_x_4,away_y_4,away_player_5,away_position_5,away_x_5,away_y_5,home_player_1,home_position_1,home_x_1,home_y_1,home_player_2,home_position_2,home_x_2,home_y_2,home_player_3,home_position_3,home_x_3,home_y_3,home_player_4,home_position_4,home_x_4,home_y_4,home_player_5,home_position_5,home_x_5,home_y_5,away_player_6,away_position_6,away_x_6,away_y_6,home_player_6,home_position_6,home_x_6,home_y_6,away_player_7,away_position_7,away_x_7,away_y_7,home_player_7,home_position_7,home_x_7,home_y_7,away_player_10,away_position_10,away_x_10,away_y_10,away_player_8,away_position_8,away_x_8,away_y_8,away_player_9,away_position_9,away_x_9,away_y_9,home_player_10,home_position_10,home_x_10,home_y_10,home_player_8,home_position_8,home_x_8,home_y_8,home_player_9,home_position_9,home_x_9,home_y_9
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,177,5 on 4,0,1,Alex Carpenter,Puck Recovery,t,57,3,,,,,,,,1023,Blayre Turnbull,Center,51.654020088,17.661759506333333,Jocelyne Larocque,Defense,27.73417989,39.394148387,Marie-Philip Poulin,Center,28.798560937999998,31.536611927333333,Ashton Bell,Defense,22.887760315666664,22.918101222333334,Ann-Renee Desbiens,Goalie,13.235863587666667,39.35450451566667,Abby Roque,Center,15.208489476333334,31.805267668333332,Amanda Kessel,Center,31.882477012333332,10.813394804000001,Alex Carpenter,Left Wing,54.41344810533334,15.085929927,Kelly Pannek,Center,44.61600154333333,46.77999582966667,Cayla Barnes,Defense,78.21936515888889,17.338203306666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,177,5 on 4,0,1,Alex Carpenter,Play,t,57,3,Indirect,Amanda Kessel,44.0,5.0,,,,1023,Blayre Turnbull,Center,51.654020088,17.661759506333333,Jocelyne Larocque,Defense,27.73417989,39.394148387,Marie-Philip Poulin,Center,28.798560937999998,31.536611927333333,Ashton Bell,Defense,22.887760315666664,22.918101222333334,Ann-Renee Desbiens,Goalie,13.235863587666667,39.35450451566667,Abby Roque,Center,15.208489476333334,31.805267668333332,Amanda Kessel,Center,31.882477012333332,10.813394804000001,Alex Carpenter,Left Wing,54.41344810533334,15.085929927,Kelly Pannek,Center,44.61600154333333,46.77999582966667,Cayla Barnes,Defense,78.21936515888889,17.338203306666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,172,5 on 4,0,1,Amanda Kessel,Play,t,31,4,Indirect,Cayla Barnes,62.0,13.0,,,,1028,Jocelyne Larocque,Defense,24.282336545666666,43.39793805666667,Marie-Philip Poulin,Center,34.622249927,40.419903821333335,Ashton Bell,Defense,30.430045301666667,28.287384255666666,Blayre Turnbull,Center,52.51122999733333,20.029671535333332,Ann-Renee Desbiens,Goalie,14.856721411,39.09696463866667,Amanda Kessel,Center,52.299025387,13.540189286333334,Kelly Pannek,Center,40.879928434,64.697366965,Alex Carpenter,Left Wing,39.73409418433334,30.319719886666668,Abby Roque,Center,9.5544003873125,20.442581028125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,169,5 on 4,0,1,Cayla Barnes,Play,t,61,19,Direct,Kelly Pannek,49.0,57.0,,,,1031,Jocelyne Larocque,Defense,24.11046276,44.78197656299999,Ashton Bell,Defense,27.341358851,31.44586863,Blayre Turnbull,Center,29.867712641333334,25.216936527666668,Ann-Renee Desbiens,Goalie,14.243574365999999,39.879649404333335,Marie-Philip Poulin,Center,45.05543598133333,26.69253096,Kelly Pannek,Center,43.445664975666666,62.30394225966667,Alex Carpenter,Left Wing,32.053464257,30.268877260333333,Abby Roque,Center,24.662096956666666,16.761200909,Cayla Barnes,Defense,60.98116288666667,14.861843901851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,167,5 on 4,0,1,Kelly Pannek,Shot,f,44,55,Snapshot,,,,Blocked,t,f,1033,Jocelyne Larocque,Defense,33.189442449333335,49.430334495333334,Ashton Bell,Defense,21.769845096999997,39.09412308833334,Blayre Turnbull,Center,33.461498989,42.86294375333333,Ann-Renee Desbiens,Goalie,15.205523517,43.00338932,Marie-Philip Poulin,Center,47.48333191066667,38.242180747666666,Kelly Pannek,Center,49.116657757,52.119046948,Alex Carpenter,Left Wing,27.158667773666664,41.42417068966667,Cayla Barnes,Defense,64.1882817324138,29.8048989,Abby Roque,Center,37.66846902333334,19.964506738,Amanda Kessel,Center,17.068280024666667,40.573575654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,165,5 on 4,0,1,Alex Carpenter,Puck Recovery,t,4,67,,,,,,,,1035,Ashton Bell,Defense,15.527415882333335,41.54602668333334,Blayre Turnbull,Center,24.010265784333335,44.815159844,Marie-Philip Poulin,Center,26.93415295133333,51.271600703,Ann-Renee Desbiens,Goalie,9.6758439353,42.790218796,Jocelyne Larocque,Defense,22.375657796,54.502713661,Alex Carpenter,Left Wing,7.0073437966666665,55.63734754633333,Abby Roque,Center,18.542829628,28.320909561333334,Amanda Kessel,Center,10.328628064033333,47.78753685466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,164,5 on 4,0,1,Alex Carpenter,Play,t,7,74,Indirect,Kelly Pannek,53.0,83.0,,,,1036,Ashton Bell,Defense,16.884548401666667,40.36325140566667,Blayre Turnbull,Center,25.805804310333333,45.317674996,Marie-Philip Poulin,Center,32.006930438,52.241518684000006,Ann-Renee Desbiens,Goalie,12.980390175333334,42.189859522333336,Jocelyne Larocque,Defense,18.030436801666667,52.54361794366667,Alex Carpenter,Left Wing,4.115073629033334,60.983448541,Abby Roque,Center,16.178154629130432,25.540952328260868,Amanda Kessel,Center,16.558468126333334,47.217335299999995,,,,,,,,,Marie-Philip Poulin,Center,40.514457953333334,53.20992905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,162,5 on 4,0,1,Kelly Pannek,Play,t,54,82,Indirect,Abby Roque,37.0,10.0,,,,1038,Blayre Turnbull,Center,32.758031499666664,44.453642421333335,Jocelyne Larocque,Defense,22.925779141666666,57.39343121,Marie-Philip Poulin,Center,53.70602367066667,62.397460807,,,,,,,,,Amanda Kessel,Center,26.358135146,45.604575858666664,Alex Carpenter,Left Wing,10.189503051600001,69.04954894533333,Lee Stecklein,Defense,67.83487976333333,36.669569012000004,Kelly Pannek,Center,57.978635259,73.72938792800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,158,5 on 4,0,1,Abby Roque,Play,t,29,19,Direct,Amanda Kessel,6.0,27.0,,,,1042,Blayre Turnbull,Center,42.519419404333334,23.749068809333334,Jocelyne Larocque,Defense,24.475181408,39.939075605,Marie-Philip Poulin,Center,37.204068461,40.75597946733333,Ashton Bell,Defense,28.630383473666665,29.084537536000003,Ann-Renee Desbiens,Goalie,15.797075843333333,38.604099999333336,Amanda Kessel,Center,13.155282865666667,31.364205903000002,Alex Carpenter,Left Wing,37.87970851233333,36.00514680966667,Abby Roque,Center,34.37181425433334,16.863025734666667,Kelly Pannek,Center,34.03795097588235,60.10869241882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,157,5 on 4,0,1,Amanda Kessel,Play,t,13,19,Direct,Cayla Barnes,67.0,18.0,,,,1043,Blayre Turnbull,Center,38.24179416633333,26.19115238866667,Jocelyne Larocque,Defense,23.407496382666668,43.84250210266667,Marie-Philip Poulin,Center,32.03131078166667,37.27336519866667,Ashton Bell,Defense,26.163787257000003,32.08761843166666,Ann-Renee Desbiens,Goalie,17.178900789333333,39.071120990333334,Amanda Kessel,Center,9.937331003,30.051139089666666,Alex Carpenter,Left Wing,39.051422808666665,31.880876805333333,Abby Roque,Center,29.361043001666665,25.049800567,Kelly Pannek,Center,27.631203976666665,55.82058341066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,154,5 on 4,0,1,Cayla Barnes,Play,t,67,32,Direct,Amanda Kessel,42.0,11.0,,,,1046,Blayre Turnbull,Center,50.78021689166667,32.55621490833333,Jocelyne Larocque,Defense,18.410081790333333,45.69387200633333,Ashton Bell,Defense,21.528119686666667,35.480173844,Ann-Renee Desbiens,Goalie,14.578782176333334,39.661181713333335,Marie-Philip Poulin,Center,29.995023630333332,38.233153629,Abby Roque,Center,9.638479939933335,36.97773739833334,Cayla Barnes,Defense,69.59936602399999,27.019075004666668,Alex Carpenter,Left Wing,27.353252151333333,35.031752663666666,Kelly Pannek,Center,30.024625573666665,64.729218112,Amanda Kessel,Center,32.11923828571428,12.67681277857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,151,5 on 4,0,1,Amanda Kessel,Play,t,65,22,Direct,Cayla Barnes,72.0,40.0,,,,1049,Blayre Turnbull,Center,40.61416541266667,39.92786114733334,Jocelyne Larocque,Defense,22.929697293666667,47.74601216433334,Ann-Renee Desbiens,Goalie,15.049999891333332,40.253809636,Marie-Philip Poulin,Center,49.07881978133333,28.21556122433333,Ashton Bell,Defense,25.360801165666665,33.126645436333334,Abby Roque,Center,13.149129508181819,32.90605641727273,Alex Carpenter,Left Wing,21.07627395766667,36.474274278,Kelly Pannek,Center,33.203532667333334,64.10989958233333,Amanda Kessel,Center,56.520955586666666,21.105242934,Cayla Barnes,Defense,74.363732846,42.791719172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,150,5 on 4,0,1,Cayla Barnes,Shot,f,68,41,Snapshot,,,,Blocked,t,f,1050,Blayre Turnbull,Center,37.218750842,41.71660070666667,Jocelyne Larocque,Defense,21.760401704666666,47.675189479,Ann-Renee Desbiens,Goalie,15.113388692666666,41.17553380166667,Marie-Philip Poulin,Center,61.531365851000004,32.84962418533333,Ashton Bell,Defense,22.15365322066667,34.451990241999994,Alex Carpenter,Left Wing,19.935467062666664,39.26183113633333,Kelly Pannek,Center,35.55114008066666,66.151010484,Amanda Kessel,Center,66.706861423,19.69801717833333,Cayla Barnes,Defense,72.65819587266667,42.08232138266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,148,4 on 5,1,0,Marie-Philip Poulin,Puck Recovery,t,52,27,,,,,,,,1052,Blayre Turnbull,Center,38.974873519,47.84277168933333,Jocelyne Larocque,Defense,28.046754281000002,46.07514149033333,Ann-Renee Desbiens,Goalie,15.412320493666668,43.96681336666666,Ashton Bell,Defense,20.859737704333334,38.12246279399999,Marie-Philip Poulin,Center,53.950596124,57.36410124499999,Alex Carpenter,Left Wing,22.890455588333335,46.59595510533333,Kelly Pannek,Center,36.473591477333336,64.12927014166667,Abby Roque,Center,19.695809446666665,36.227825156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,148,4 on 5,1,0,Marie-Philip Poulin,Dump In/Out,f,52,27,,,,,,,,1052,Blayre Turnbull,Center,38.974873519,47.84277168933333,Jocelyne Larocque,Defense,28.046754281000002,46.07514149033333,Ann-Renee Desbiens,Goalie,15.412320493666668,43.96681336666666,Ashton Bell,Defense,20.859737704333334,38.12246279399999,Marie-Philip Poulin,Center,53.950596124,57.36410124499999,Alex Carpenter,Left Wing,22.890455588333335,46.59595510533333,Kelly Pannek,Center,36.473591477333336,64.12927014166667,Abby Roque,Center,19.695809446666665,36.227825156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,143,5 on 4,0,1,Maddie Rooney,Puck Recovery,t,197,52,,,,,,,,1057,,,,,,,,,,,,,,,,,,,,,Cayla Barnes,Defense,149.12793453,54.860703944,Maddie Rooney,Goalie,194.3469189107143,47.027694345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,141,5 on 4,0,1,Maddie Rooney,Play,t,196,52,Indirect,Cayla Barnes,196.0,52.0,,,,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,137,5 on 4,0,1,Cayla Barnes,Play,t,175,46,Direct,Hannah Brandt,148.0,81.0,,,,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,135,5 on 4,0,1,Hannah Brandt,Play,t,120,79,Direct,Hilary Knight,91.0,60.0,,,,1065,Jillian Saulnier,Center,127.69271868999999,53.57872416666667,Sarah Nurse,Center,117.90993510666667,55.465762340999994,,,,,,,,,,,,,Hannah Brandt,Center,129.55726798666666,70.76563087866666,Cayla Barnes,Defense,162.81846152857142,54.54795383857142,Hilary Knight,Center,109.42895960333334,43.34696446033333,Savannah Harmon,Defense,120.00084135333333,15.513633227000001,Amanda Kessel,Center,100.37233372814815,52.50235703037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,134,4 on 5,1,0,Hilary Knight,Zone Entry,t,74,60,Carried,Mich Zandee-Hart,,,,,,1066,Jillian Saulnier,Center,109.10846546466668,58.61665341633333,Sarah Nurse,Center,107.94240444799999,66.038166512,Mich Zandee-Hart,Defense,75.19634304740741,54.47281026555556,Erin Ambrose,Defense,77.83977483652174,31.561792141739133,,,,,Hannah Brandt,Center,113.49098535666667,66.54324478066667,Hilary Knight,Center,97.038774784,52.96896638533334,Amanda Kessel,Center,96.99650634533333,39.020393219666666,Savannah Harmon,Defense,100.28195930099999,19.261856889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,133,5 on 4,0,1,Hilary Knight,Shot,f,53,64,Snapshot,,,,Missed,f,f,1067,Jillian Saulnier,Center,87.04526361566667,54.694596409000006,Sarah Nurse,Center,94.14336538043477,65.64412058217391,Erin Ambrose,Defense,64.74838601033333,33.966622272,Mich Zandee-Hart,Defense,62.654894041,53.197875081,,,,,Hilary Knight,Center,76.66472094966666,54.340218318,Amanda Kessel,Center,78.53671641766667,35.50378220266667,Savannah Harmon,Defense,77.86175490033334,20.894868136666666,Hannah Brandt,Center,104.27576393333334,63.0320052775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,130,5 on 4,0,1,Savannah Harmon,Puck Recovery,t,49,3,,,,,,,,1070,Erin Ambrose,Defense,24.050896620333333,23.064532991,Mich Zandee-Hart,Defense,18.949748700999997,48.31522835566667,Jillian Saulnier,Center,29.293851056333335,36.896385674,Ann-Renee Desbiens,Goalie,12.440578253333333,41.45757282133333,Sarah Nurse,Center,50.934899289444445,27.064672161666667,Hilary Knight,Center,17.638823433333336,38.61441836666667,Amanda Kessel,Center,13.532728572,27.992327546000002,Savannah Harmon,Defense,49.56803619466667,14.418429668333335,Hannah Brandt,Center,65.00223482666667,14.12763117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,130,5 on 4,0,1,Savannah Harmon,Play,t,49,3,Indirect,Hilary Knight,4.0,18.0,,,,1070,Erin Ambrose,Defense,24.050896620333333,23.064532991,Mich Zandee-Hart,Defense,18.949748700999997,48.31522835566667,Jillian Saulnier,Center,29.293851056333335,36.896385674,Ann-Renee Desbiens,Goalie,12.440578253333333,41.45757282133333,Sarah Nurse,Center,50.934899289444445,27.064672161666667,Hilary Knight,Center,17.638823433333336,38.61441836666667,Amanda Kessel,Center,13.532728572,27.992327546000002,Savannah Harmon,Defense,49.56803619466667,14.418429668333335,Hannah Brandt,Center,65.00223482666667,14.12763117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,125,5 on 4,0,1,Hilary Knight,Play,t,41,7,Direct,Savannah Harmon,71.0,33.0,,,,1075,Mich Zandee-Hart,Defense,22.547641526333333,37.956779163,Jillian Saulnier,Center,35.040181343,32.58210800333333,Ann-Renee Desbiens,Goalie,13.776667311,38.92095841133334,Sarah Nurse,Center,47.929493199,29.88574311,Erin Ambrose,Defense,26.041512381666667,26.754025764666668,Hilary Knight,Center,31.291108795666666,10.658589769799999,Hannah Brandt,Center,16.36383195,34.10969720133333,Amanda Kessel,Center,30.723332584999998,39.221981840333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,123,5 on 4,0,1,Savannah Harmon,Play,t,69,42,Direct,Hilary Knight,65.0,15.0,,,,1077,Mich Zandee-Hart,Defense,22.532983532333333,39.43743574366667,Jillian Saulnier,Center,34.702424188,37.04455875133333,Ann-Renee Desbiens,Goalie,13.854120561999999,40.519590989,Sarah Nurse,Center,49.597418463000004,36.468885654333334,Erin Ambrose,Defense,23.332892886333333,32.95065350233333,Hilary Knight,Center,54.67318079966667,11.786990525,Hannah Brandt,Center,16.538480164,40.725660876333336,Amanda Kessel,Center,26.424819384,38.89712645033333,Megan Keller,Defense,47.284656532999996,58.845773279666666,Savannah Harmon,Defense,69.04690690433334,37.720557619000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,119,5 on 4,0,1,Hannah Brandt,Puck Recovery,t,6,14,,,,,,,,1081,Mich Zandee-Hart,Defense,19.728347382666666,36.816848121,Jillian Saulnier,Center,42.919409139,32.745644498000004,Sarah Nurse,Center,36.46145522366667,17.178373266666664,Ann-Renee Desbiens,Goalie,14.454428666333333,39.21484001366667,Erin Ambrose,Defense,20.329651355000003,22.399485791,Hannah Brandt,Center,12.730887508,19.571657050333332,Amanda Kessel,Center,41.542466860666664,29.753425917666668,Megan Keller,Defense,35.904956526666666,49.285896315,Hilary Knight,Center,34.484369525000005,13.905751203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,119,5 on 4,0,1,Hannah Brandt,Play,f,8,11,Indirect,Megan Keller,63.0,28.0,,,,1081,Mich Zandee-Hart,Defense,19.728347382666666,36.816848121,Jillian Saulnier,Center,42.919409139,32.745644498000004,Sarah Nurse,Center,36.46145522366667,17.178373266666664,Ann-Renee Desbiens,Goalie,14.454428666333333,39.21484001366667,Erin Ambrose,Defense,20.329651355000003,22.399485791,Hannah Brandt,Center,12.730887508,19.571657050333332,Amanda Kessel,Center,41.542466860666664,29.753425917666668,Megan Keller,Defense,35.904956526666666,49.285896315,Hilary Knight,Center,34.484369525000005,13.905751203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,112,5 on 4,0,1,Megan Keller,Puck Recovery,t,191,11,,,,,,,,1088,,,,,,,,,,,,,,,,,,,,,Maddie Rooney,Goalie,188.15697473666665,37.79569944966667,Megan Keller,Defense,172.97990797666668,11.879659807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,107,5 on 4,0,1,Megan Keller,Play,t,156,50,Direct,Hannah Brandt,117.0,83.0,,,,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,105,4 on 5,1,0,Jocelyne Larocque,Puck Recovery,t,84,13,,,,,,,,1095,Jamie Lee Rattray,Left Wing,115.2198585231194,42.95574534161491,Sarah Fillier,Center,122.9266304347826,50.13315217391304,Renata Fast,Defense,83.14285714285715,41.535714285714285,Jocelyne Larocque,Defense,84.49107142857143,63.49107142857143,,,,,Megan Keller,Defense,129.90625,57.5859375,Hannah Brandt,Center,107.125,81.298611111,Savannah Harmon,Defense,116.98571428571428,8.175,Hilary Knight,Center,105.67648176291794,48.46219604863222,Amanda Kessel,Center,96.64204545454545,40.99431818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Canada,Olympic (Women) - United States,away,1,105,4 on 5,1,0,Jocelyne Larocque,Dump In/Out,f,84,13,,,,,,,,1095,Jamie Lee Rattray,Left Wing,115.2198585231194,42.95574534161491,Sarah Fillier,Center,122.9266304347826,50.13315217391304,Renata Fast,Defense,83.14285714285715,41.535714285714285,Jocelyne Larocque,Defense,84.49107142857143,63.49107142857143,,,,,Megan Keller,Defense,129.90625,57.5859375,Hannah Brandt,Center,107.125,81.298611111,Savannah Harmon,Defense,116.98571428571428,8.175,Hilary Knight,Center,105.67648176291794,48.46219604863222,Amanda Kessel,Center,96.64204545454545,40.99431818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,101,5 on 4,0,1,Maddie Rooney,Puck Recovery,t,195,43,,,,,,,,1099,Jamie Lee Rattray,Left Wing,154.3457792207792,56.67694805194805,,,,,,,,,,,,,,,,,Megan Keller,Defense,164.03494623666666,72.00403225800001,Savannah Harmon,Defense,149.45307519057516,20.28049203049203,Maddie Rooney,Goalie,195.16458333333333,43.74375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,101,5 on 4,0,1,Maddie Rooney,Play,t,195,41,Direct,Savannah Harmon,176.0,16.0,,,,1099,Jamie Lee Rattray,Left Wing,154.3457792207792,56.67694805194805,,,,,,,,,,,,,,,,,Megan Keller,Defense,164.03494623666666,72.00403225800001,Savannah Harmon,Defense,149.45307519057516,20.28049203049203,Maddie Rooney,Goalie,195.16458333333333,43.74375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,100,5 on 4,0,1,Savannah Harmon,Play,t,176,16,Indirect,Megan Keller,196.0,44.0,,,,1100,Jamie Lee Rattray,Left Wing,171.9409090909091,45.53977272727273,,,,,,,,,,,,,,,,,Megan Keller,Defense,183.73657083,66.10610098166667,Savannah Harmon,Defense,169.40878378378378,14.155405405405407,Maddie Rooney,Goalie,194.9605855855856,43.445945945945944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - United States,Olympic (Women) - Canada,home,1,96,5 on 4,0,1,Megan Keller,Play,t,192,57,Direct,Hannah Brandt,165.0,77.0,,,,1104,Jamie Lee Rattray,Left Wing,188.58035714285714,35.044642857142854,,,,,,,,,,,,,,,,,Megan Keller,Defense,197.60197368333334,48.809210525,Maddie Rooney,Goalie,187.75,44.728448275862064,Hannah Brandt,Center,180.1875,71.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2022,2021,Olympic (Women) - Olympic Athletes from Russia,Olympic (Women) - Finland,away,1,192,4 on 5,0,1,Oxana Bratishcheva,Faceoff Win,t,169,65,Backhand,Viivi Vainikka,,,,,,1008,Renata Fast,Defense,21.350619348000002,38.278472,Blayre Turnbull,Center,50.887633161000004,34.93387402033333,Ann-Renee Desbiens,Goalie,15.380270372000002,41.47270918,Jocelyne Larocque,Defense,40.43205161592592,42.48429962148148,Emily Clark,Center,61.91765354666666,36.65875398633333,Amanda Kessel,Center,41.822313556666664,31.985324825000003,Kelly Pannek,Center,56.257172243666666,54.44599231266667,Abby Roque,Center,21.403475630000003,36.02237156666667,Alex Carpenter,Left Wing,31.181900816000002,45.942318706,Cayla Barnes,Defense,92.70939297846154,49.695322666923076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
